league,season,game,game_id,period,minute,second,expanded_minute,type,outcome_type,team_id,team,player_id,player,x,y,end_x,end_y,goal_mouth_y,goal_mouth_z,blocked_x,blocked_y,is_touch,is_shot,is_goal,card_type,related_event_id,related_player_id
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,64,30.0,72,Dispossessed,Successful,165,Ipswich,411335.0,Jaden Philogene,42.4,94.1,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,64,31.0,72,Tackle,Successful,26,Liverpool,108226.0,Mohamed Salah,57.6,5.9,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,64,36.0,72,BallRecovery,Successful,26,Liverpool,345957.0,Ibrahima Konaté,30.5,18.5,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,64,38.0,72,Pass,Successful,26,Liverpool,345957.0,Ibrahima Konaté,29.0,34.5,43.8,62.3,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,64,41.0,72,Pass,Successful,26,Liverpool,95408.0,Virgil van Dijk,43.8,62.3,60.7,86.8,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,64,44.0,72,Pass,Successful,26,Liverpool,115726.0,Andy Robertson,59.9,85.6,56.5,69.4,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,64,46.0,72,Pass,Successful,26,Liverpool,95408.0,Virgil van Dijk,58.8,68.8,66.7,86.2,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,64,49.0,72,Pass,Successful,26,Liverpool,115726.0,Andy Robertson,66.7,86.2,77.2,80.2,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,64,49.0,72,Pass,Successful,26,Liverpool,345319.0,Alexis Mac Allister,77.2,80.2,73.1,94.1,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,64,51.0,72,Pass,Successful,26,Liverpool,377168.0,Luis Díaz,73.1,94.1,65.1,75.1,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,64,54.0,72,Pass,Successful,26,Liverpool,115726.0,Andy Robertson,69.0,69.3,69.8,45.5,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,64,56.0,72,Pass,Successful,26,Liverpool,345957.0,Ibrahima Konaté,70.3,42.8,78.6,23.6,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,64,58.0,72,Pass,Successful,26,Liverpool,318871.0,Trent Alexander-Arnold,79.5,23.1,95.2,50.1,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,65,0.0,73,Goal,Successful,26,Liverpool,352825.0,Cody Gakpo,94.3,49.9,,,53.1,20.3,,,True,True,True,,809.0,318871.0
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,67,22.0,75,SubstitutionOff,Successful,26,Liverpool,369875.0,Dominik Szoboszlai,0.0,0.0,,,,,,,False,,,,813.0,363982.0
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,67,22.0,75,SubstitutionOn,Successful,26,Liverpool,363982.0,Harvey Elliott,0.0,0.0,,,,,,,False,,,,812.0,369875.0
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,67,27.0,75,SubstitutionOff,Successful,26,Liverpool,352825.0,Cody Gakpo,0.0,0.0,,,,,,,False,,,,815.0,400828.0
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,67,27.0,75,SubstitutionOn,Successful,26,Liverpool,400828.0,Darwin Núñez,0.0,0.0,,,,,,,False,,,,814.0,352825.0
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,67,35.0,75,SubstitutionOff,Successful,26,Liverpool,363884.0,Ryan Gravenberch,0.0,0.0,,,,,,,False,,,,817.0,86829.0
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,67,35.0,75,SubstitutionOn,Successful,26,Liverpool,86829.0,Wataru Endo,0.0,0.0,,,,,,,False,,,,816.0,363884.0
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,67,50.0,75,Pass,Successful,165,Ipswich,430908.0,Omari Hutchinson,49.9,50.1,33.1,51.4,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,67,53.0,75,Pass,Unsuccessful,165,Ipswich,362826.0,Dara O'Shea,33.7,50.7,72.6,76.3,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,67,56.0,75,Foul,Successful,26,Liverpool,345957.0,Ibrahima Konaté,28.4,29.6,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,67,56.0,75,Foul,Unsuccessful,165,Ipswich,401254.0,Liam Delap,71.6,70.4,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,68,10.0,76,Pass,Successful,26,Liverpool,318871.0,Trent Alexander-Arnold,24.3,27.4,26.6,28.6,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,68,12.0,76,Pass,Successful,26,Liverpool,345957.0,Ibrahima Konaté,28.7,32.5,37.0,64.0,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,68,17.0,76,Pass,Successful,26,Liverpool,95408.0,Virgil van Dijk,44.6,68.7,61.4,90.0,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,68,20.0,76,Pass,Successful,26,Liverpool,115726.0,Andy Robertson,65.1,89.3,81.0,93.0,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,68,25.0,76,Pass,Successful,26,Liverpool,377168.0,Luis Díaz,79.7,88.6,68.9,81.7,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,68,29.0,76,Pass,Successful,26,Liverpool,95408.0,Virgil van Dijk,71.9,73.3,70.0,46.4,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,68,31.0,76,Pass,Successful,26,Liverpool,345957.0,Ibrahima Konaté,70.2,43.3,73.9,31.3,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,68,33.0,76,Pass,Successful,26,Liverpool,318871.0,Trent Alexander-Arnold,75.4,32.4,77.9,19.2,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,68,35.0,76,Pass,Successful,26,Liverpool,363982.0,Harvey Elliott,77.9,19.1,83.6,6.1,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,68,37.0,76,Pass,Successful,26,Liverpool,108226.0,Mohamed Salah,81.9,7.3,74.0,9.5,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,68,39.0,76,Pass,Successful,26,Liverpool,363982.0,Harvey Elliott,72.7,17.9,86.9,83.8,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,68,47.0,76,Pass,Successful,26,Liverpool,377168.0,Luis Díaz,82.2,83.9,74.5,74.5,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,68,49.0,76,Pass,Successful,26,Liverpool,345319.0,Alexis Mac Allister,74.5,74.5,73.3,48.1,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,68,51.0,76,Pass,Successful,26,Liverpool,345957.0,Ibrahima Konaté,71.6,43.7,81.1,22.1,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,68,53.0,76,Pass,Successful,26,Liverpool,363982.0,Harvey Elliott,80.7,22.2,89.8,9.5,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,68,55.0,76,Pass,Successful,26,Liverpool,318871.0,Trent Alexander-Arnold,88.1,10.4,78.3,13.8,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,68,57.0,76,Pass,Unsuccessful,26,Liverpool,363982.0,Harvey Elliott,75.0,20.4,100.0,69.0,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,69,17.0,77,Pass,Successful,165,Ipswich,362826.0,Dara O'Shea,5.3,39.9,3.6,49.1,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,69,20.0,77,Pass,Successful,165,Ipswich,140906.0,Christian Walton,4.4,51.4,27.6,92.9,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,69,23.0,77,Pass,Successful,165,Ipswich,108640.0,Conor Townsend,27.6,92.9,37.1,89.5,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,69,26.0,77,Pass,Successful,165,Ipswich,411335.0,Jaden Philogene,27.3,85.6,35.1,55.9,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,69,29.0,77,Pass,Successful,165,Ipswich,134666.0,Sam Morsy,39.8,46.0,38.1,24.2,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,69,35.0,77,Pass,Successful,165,Ipswich,299271.0,Axel Tuanzebe,44.6,27.3,47.8,35.4,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,69,36.0,77,Pass,Unsuccessful,165,Ipswich,134666.0,Sam Morsy,47.8,35.4,51.0,32.2,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,69,37.0,77,BlockedPass,Successful,26,Liverpool,345319.0,Alexis Mac Allister,46.9,65.1,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,69,37.0,77,BallTouch,Successful,165,Ipswich,134666.0,Sam Morsy,47.4,33.2,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,69,38.0,77,BallRecovery,Successful,26,Liverpool,86829.0,Wataru Endo,46.2,64.0,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,69,38.0,77,Pass,Successful,26,Liverpool,86829.0,Wataru Endo,46.2,64.0,41.9,67.6,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,69,42.0,77,Pass,Successful,26,Liverpool,95408.0,Virgil van Dijk,43.0,63.9,41.8,52.5,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,69,47.0,77,Pass,Successful,26,Liverpool,86829.0,Wataru Endo,45.4,53.9,54.9,86.2,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,69,51.0,77,Pass,Successful,26,Liverpool,115726.0,Andy Robertson,59.8,90.8,58.7,79.1,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,69,56.0,77,Pass,Successful,26,Liverpool,86829.0,Wataru Endo,62.5,69.4,60.8,43.6,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,69,58.0,77,Pass,Successful,26,Liverpool,345957.0,Ibrahima Konaté,64.8,37.3,81.2,51.8,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,70,0.0,78,Pass,Successful,26,Liverpool,345319.0,Alexis Mac Allister,81.2,51.8,85.5,44.8,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,70,1.0,78,Pass,Successful,26,Liverpool,400828.0,Darwin Núñez,85.5,44.8,84.2,53.1,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,70,2.0,78,Pass,Successful,26,Liverpool,345319.0,Alexis Mac Allister,84.2,53.1,92.4,32.5,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,70,4.0,78,MissedShots,Successful,26,Liverpool,363982.0,Harvey Elliott,94.6,32.8,,,41.8,44.4,,,True,True,,,847.0,345319.0
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,70,21.0,78,Pass,Successful,165,Ipswich,140906.0,Christian Walton,4.3,46.4,3.6,60.1,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,70,24.0,78,Pass,Successful,165,Ipswich,381161.0,Jacob Greaves,5.4,62.5,2.8,51.3,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,70,26.0,78,Pass,Successful,165,Ipswich,140906.0,Christian Walton,4.3,52.0,13.2,88.3,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,70,28.0,78,Pass,Unsuccessful,165,Ipswich,108640.0,Conor Townsend,13.2,88.3,26.0,93.0,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,70,30.0,78,Interception,Successful,26,Liverpool,318871.0,Trent Alexander-Arnold,80.8,5.0,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,70,49.0,78,Pass,Unsuccessful,165,Ipswich,108640.0,Conor Townsend,22.6,100.0,53.7,89.3,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,70,52.0,78,BallRecovery,Successful,26,Liverpool,95408.0,Virgil van Dijk,38.4,15.6,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,70,55.0,78,Pass,Successful,26,Liverpool,95408.0,Virgil van Dijk,39.3,28.8,47.4,68.1,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,71,0.0,79,Pass,Successful,26,Liverpool,115726.0,Andy Robertson,69.2,74.4,75.8,91.2,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,71,3.0,79,Pass,Successful,26,Liverpool,377168.0,Luis Díaz,74.0,90.6,64.4,73.2,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,71,8.0,79,Pass,Successful,26,Liverpool,95408.0,Virgil van Dijk,66.1,66.0,69.0,61.4,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,71,9.0,79,Pass,Successful,26,Liverpool,345319.0,Alexis Mac Allister,69.0,61.4,67.1,68.2,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,71,11.0,79,Pass,Successful,26,Liverpool,95408.0,Virgil van Dijk,66.7,68.2,67.2,60.0,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,71,12.0,79,Pass,Successful,26,Liverpool,345319.0,Alexis Mac Allister,67.4,58.2,69.1,33.7,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,71,17.0,79,Pass,Successful,26,Liverpool,345957.0,Ibrahima Konaté,66.7,30.4,71.6,6.8,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,71,19.0,79,Pass,Successful,26,Liverpool,318871.0,Trent Alexander-Arnold,71.6,6.8,80.1,8.6,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,71,20.0,79,Pass,Unsuccessful,26,Liverpool,363982.0,Harvey Elliott,80.1,8.6,64.9,23.1,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,71,20.0,79,BallRecovery,Successful,165,Ipswich,401254.0,Liam Delap,37.8,63.3,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,71,24.0,79,Pass,Unsuccessful,165,Ipswich,401254.0,Liam Delap,47.0,57.4,92.0,89.1,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,71,29.0,79,Pass,Successful,26,Liverpool,318871.0,Trent Alexander-Arnold,6.8,6.4,4.1,31.6,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,71,30.0,79,BallRecovery,Successful,26,Liverpool,114147.0,Alisson Becker,4.1,31.6,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,71,31.0,79,Pass,Successful,26,Liverpool,114147.0,Alisson Becker,4.1,31.6,11.8,22.2,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,71,34.0,79,Pass,Successful,26,Liverpool,363982.0,Harvey Elliott,20.0,27.0,20.5,96.2,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,71,42.0,79,Pass,Successful,26,Liverpool,115726.0,Andy Robertson,27.9,90.6,52.3,95.9,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,71,47.0,79,Pass,Successful,26,Liverpool,400828.0,Darwin Núñez,60.5,91.7,43.7,83.0,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,71,55.0,79,Pass,Successful,26,Liverpool,115726.0,Andy Robertson,48.1,62.6,59.8,32.4,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,72,1.0,80,Pass,Successful,26,Liverpool,345957.0,Ibrahima Konaté,58.1,35.7,58.2,63.1,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,72,3.0,80,Pass,Successful,26,Liverpool,95408.0,Virgil van Dijk,60.4,60.5,63.9,71.7,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,72,7.0,80,Pass,Successful,26,Liverpool,115726.0,Andy Robertson,64.3,73.2,67.5,92.7,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,72,11.0,80,Pass,Successful,26,Liverpool,377168.0,Luis Díaz,68.4,92.3,64.7,78.1,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,72,13.0,80,Pass,Successful,26,Liverpool,115726.0,Andy Robertson,66.2,72.3,67.0,37.4,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,72,16.0,80,Pass,Unsuccessful,26,Liverpool,345957.0,Ibrahima Konaté,68.0,35.4,73.7,43.9,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,72,17.0,80,Interception,Successful,165,Ipswich,270446.0,Kalvin Phillips,26.0,51.7,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,72,19.0,80,Pass,Successful,26,Liverpool,115726.0,Andy Robertson,68.2,58.1,65.3,41.9,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,72,21.0,80,Pass,Successful,26,Liverpool,345957.0,Ibrahima Konaté,63.4,41.9,67.8,38.2,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,72,22.0,80,Pass,Successful,26,Liverpool,318871.0,Trent Alexander-Arnold,67.8,38.2,62.3,41.3,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,72,24.0,80,Pass,Successful,26,Liverpool,345957.0,Ibrahima Konaté,62.3,41.3,60.3,61.8,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,72,25.0,80,Pass,Successful,26,Liverpool,95408.0,Virgil van Dijk,60.3,61.8,64.4,71.4,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,72,30.0,80,Pass,Successful,26,Liverpool,115726.0,Andy Robertson,63.5,71.1,62.0,42.5,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,72,33.0,80,Pass,Successful,26,Liverpool,345957.0,Ibrahima Konaté,63.2,42.1,73.1,11.0,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,72,35.0,80,Pass,Successful,26,Liverpool,363982.0,Harvey Elliott,72.8,10.6,82.3,4.7,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,72,38.0,80,Pass,Successful,26,Liverpool,108226.0,Mohamed Salah,80.5,5.5,70.6,16.8,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,72,38.0,80,Pass,Successful,26,Liverpool,318871.0,Trent Alexander-Arnold,70.6,16.8,63.1,4.7,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,72,40.0,80,Pass,Unsuccessful,26,Liverpool,363982.0,Harvey Elliott,63.0,4.4,60.6,8.2,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,72,40.0,80,BlockedPass,Successful,165,Ipswich,411335.0,Jaden Philogene,33.5,85.1,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,72,43.0,80,Pass,Successful,26,Liverpool,345957.0,Ibrahima Konaté,42.6,9.1,28.3,28.5,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,72,47.0,80,Pass,Successful,26,Liverpool,114147.0,Alisson Becker,29.3,33.9,41.6,60.9,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,72,50.0,80,Pass,Successful,26,Liverpool,95408.0,Virgil van Dijk,38.5,60.5,83.5,14.0,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,72,53.0,80,BallTouch,Unsuccessful,26,Liverpool,108226.0,Mohamed Salah,84.2,13.5,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,72,54.0,80,BallTouch,Unsuccessful,165,Ipswich,108640.0,Conor Townsend,13.0,78.7,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,72,56.0,80,CornerAwarded,Unsuccessful,165,Ipswich,108640.0,Conor Townsend,0.0,90.4,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,72,56.0,80,CornerAwarded,Successful,26,Liverpool,108226.0,Mohamed Salah,100.0,9.6,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,73,48.0,81,Pass,Unsuccessful,26,Liverpool,115726.0,Andy Robertson,99.5,0.5,90.8,40.4,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,73,49.0,81,Clearance,Successful,165,Ipswich,401254.0,Liam Delap,8.8,52.4,34.3,48.8,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,73,54.0,81,MissedShots,Successful,26,Liverpool,318871.0,Trent Alexander-Arnold,72.1,45.4,,,57.1,31.9,,,True,True,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,74,11.0,82,Pass,Successful,165,Ipswich,362826.0,Dara O'Shea,5.4,40.3,4.0,52.3,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,74,14.0,82,Pass,Successful,165,Ipswich,140906.0,Christian Walton,2.8,51.3,14.7,59.4,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,74,15.0,82,Pass,Successful,165,Ipswich,270446.0,Kalvin Phillips,14.7,59.4,1.8,51.3,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,74,17.0,82,Pass,Successful,165,Ipswich,140906.0,Christian Walton,1.8,51.3,4.0,26.5,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,74,21.0,82,Pass,Successful,165,Ipswich,362826.0,Dara O'Shea,9.5,16.6,17.4,4.3,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,74,23.0,82,Pass,Successful,165,Ipswich,299271.0,Axel Tuanzebe,10.6,5.6,22.4,4.5,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,74,25.0,82,Pass,Unsuccessful,165,Ipswich,430908.0,Omari Hutchinson,26.4,6.8,64.3,29.2,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,74,29.0,82,Pass,Unsuccessful,26,Liverpool,95408.0,Virgil van Dijk,44.0,74.2,44.0,66.1,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,74,30.0,82,Foul,Successful,26,Liverpool,86829.0,Wataru Endo,40.2,62.8,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,74,30.0,82,Foul,Unsuccessful,165,Ipswich,401254.0,Liam Delap,59.8,37.2,,,,,,,False,,,,539.0,401254.0
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,74,38.0,82,Card,Successful,165,Ipswich,401254.0,Liam Delap,0.0,0.0,,,,,,,False,,,Yellow,538.0,401254.0
ENG-Premier League,2425,2025-01-25 Liverpool-Ipswich,1821399,SecondHalf,74,55.0,82,Pass,Successful,26,Liverpool,95408.0,Virgil van Dijk,48.6,65.2,56.4,68.9,,,,,True,,,,,
